Handle,Title,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
cotton-long-tee-in-ink,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/20141215_Lana-854.jpeg?v=1437072650,,,,,,,,,,,,,,,,,,,
cotton-long-tee-in-ink,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/20141215_Lana-874.jpeg?v=1437072650,,,,,,,,,,,,,,,,,,,
pleated-skirt-in-glitter-dots,Pleated Skirt in Glitter Dots,Pip-Squeak Chapeau,women's skirts,"12/01, bottom, bottoms, last, one, one6/11, Pipsqueak-Chapeau, pleated skirt, polka dot, SALE, skirt, skirts, SS15, visible, woman",TRUE,Size,Small,Color,Glitter Dots,,,'20346,0,shopify,0,deny,manual,285.6,,TRUE,TRUE,'20346,https://cdn.shopify.com/s/files/1/0923/8036/products/20141215_Lana-443.jpeg?v=1437072628,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
pleated-skirt-in-glitter-dots,,,,,,,Medium,,Glitter Dots,,,'20347,0,shopify,1,deny,manual,285.6,,TRUE,TRUE,'20347,https://cdn.shopify.com/s/files/1/0923/8036/products/20141215_Lana-416.jpeg?v=1437072628,,,,,,,,,,,,,,,,,,,lb
pleated-skirt-in-glitter-dots,,,,,,,Large,,Glitter Dots,,,'20348,0,shopify,0,deny,manual,285.6,,TRUE,TRUE,'20348,https://cdn.shopify.com/s/files/1/0923/8036/products/20141215_Lana-400.jpeg?v=1437072628,,,,,,,,,,,,,,,,,,,lb
pleated-skirt-in-glitter-dots,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/20141215_Lana-435.jpeg?v=1437072628,,,,,,,,,,,,,,,,,,,
pleated-skirt-in-glitter-dots,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/20141215_Lana-448.jpeg?v=1437072628,,,,,,,,,,,,,,,,,,,
wrap-sandal-in-black-steel,Wrap Sandal in Black/Steel,Marsell,women's shoes,"12/1, black, leather, marsell, pewter, reshoot, Resort, SALE, sandal, sandals, shoe, shoemoon, shoes, silver, spring4, SS15, strap, visible, woman, woven",TRUE,Size,36,Color,Black/Steel,,,'20351,0,shopify,0,deny,manual,537.6,,TRUE,TRUE,'20351,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_05_20352_21442.jpeg?v=1437072621,,FALSE,,,apparel & accessories > shoes > sandals,female,adult,,,,,TRUE,,,,,,,lb
wrap-sandal-in-black-steel,,,,,,,37,,Black/Steel,,,'20352,0,shopify,1,deny,manual,537.6,,TRUE,TRUE,'20352,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_05_20352_21443.jpeg?v=1437072621,,,,,,,,,,,,,,,,,,,lb
wrap-sandal-in-black-steel,,,,,,,38,,Black/Steel,,,'20353,0,shopify,0,deny,manual,537.6,,TRUE,TRUE,'20353,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_05_20352_21444.jpeg?v=1437072621,,,,,,,,,,,,,,,,,,,lb
wrap-sandal-in-black-steel,,,,,,,39,,Black/Steel,,,'20354,0,shopify,0,deny,manual,537.6,,TRUE,TRUE,'20354,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_05_20352_21445.jpeg?v=1437072621,,,,,,,,,,,,,,,,,,,lb
wrap-sandal-in-black-steel,,,,,,,40,,Black/Steel,,,'20355,0,shopify,1,deny,manual,537.6,,TRUE,TRUE,'20355,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_05_20352_21446.jpeg?v=1437072621,,,,,,,,,,,,,,,,,,,lb
wrap-sandal-in-black-steel,,,,,,,41,,Black/Steel,,,'20356,0,shopify,1,deny,manual,537.6,,TRUE,TRUE,'20356,,,,,,,,,,,,,,,,,,,,lb
buckle-strap-heel-in-brown,Buckle Strap Heel in Brown,Marsell,women's shoes,"12/1, arrivals, AW15, buckle, leather, marsell, Resort, sandal, sandals, shoe, shoemoon, shoes, signature, stacked heel, tan, visible, woman",TRUE,Size,36,Color,Brown,,,'20363,0,shopify,0,deny,manual,798,,TRUE,TRUE,'20363,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6818.jpeg?v=1437072608,,FALSE,,,apparel & accessories > shoes,female,adult,,,,,TRUE,,,,,,,lb
buckle-strap-heel-in-brown,,,,,,,37,,Brown,,,'20364,0,shopify,0,deny,manual,798,,TRUE,TRUE,'20364,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6821.jpeg?v=1437072608,,,,,,,,,,,,,,,,,,,lb
buckle-strap-heel-in-brown,,,,,,,38,,Brown,,,'20365,0,shopify,0,deny,manual,798,,TRUE,TRUE,'20365,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6822.jpeg?v=1437072608,,,,,,,,,,,,,,,,,,,lb
buckle-strap-heel-in-brown,,,,,,,38 1/2,,Brown,,,'20366,0,shopify,0,deny,manual,798,,TRUE,TRUE,'20366,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6815.jpeg?v=1437072608,,,,,,,,,,,,,,,,,,,lb
buckle-strap-heel-in-brown,,,,,,,39,,Brown,,,'20367,0,shopify,0,deny,manual,798,,TRUE,TRUE,'20367,,,,,,,,,,,,,,,,,,,,lb
buckle-strap-heel-in-brown,,,,,,,40,,Brown,,,'20368,0,shopify,1,deny,manual,798,,TRUE,TRUE,'20368,,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-black,Block Wedge in Black,Marsell,women's shoes,"12/1, black, leather, marsell, reshoot, SALE, shoe, shoemoon, shoes, spring4, spring6, spring8, SS15, stacked heel, visible, woman",TRUE,Size,36,Title,Black,,,'20376,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20376,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_02_20379_21410.jpeg?v=1442348964,,FALSE,,,apparel & accessories > shoes > sandals,female,adult,,,,,TRUE,,,,,,,lb
block-wedge-in-black,,,,,,,37,,Black,,,'20377,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20377,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_02_20379_21411.jpeg?v=1442348964,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-black,,,,,,,38,,Black,,,'20378,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20378,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_02_20379_21413.jpeg?v=1442348964,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-black,,,,,,,38 1/2,,Black,,,'20379,0,shopify,1,deny,manual,691.6,,TRUE,TRUE,'20379,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_02_20379_21415.jpeg?v=1442348964,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-black,,,,,,,39,,Black,,,'20380,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20380,,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-black,,,,,,,39 1/2,,Black,,,'20381,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20381,,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-black,,,,,,,40,,Black,,,'20382,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20382,,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-black,,,,,,,41,,Black,,,'20383,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20383,,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-dark-slate,Block Wedge in Dark Slate,Marsell,women's shoes,"12/1, grey, leather, marsell, putty, reshoot, SALE, salefavorite, shoe, shoemoon, shoes, spring4, spring6, spring7, spring8, SS15, stacked heel, visible, woman",TRUE,Size,36,Color,Dark Slate,,,'20384,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20384,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_02_20387_21417.jpeg?v=1442348955,,FALSE,,,apparel & accessories > shoes > sandals,female,adult,,,,,TRUE,,,,,,,lb
block-wedge-in-dark-slate,,,,,,,37,,Dark Slate,,,'20385,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20385,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_02_20387_21418.jpeg?v=1442348955,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-dark-slate,,,,,,,38,,Dark Slate,,,'20386,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20386,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_02_20387_21420.jpeg?v=1442348955,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-dark-slate,,,,,,,38 1/2,,Dark Slate,,,'20387,0,shopify,1,deny,manual,691.6,,TRUE,TRUE,'20387,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_02_20387_21422.jpeg?v=1442348955,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-dark-slate,,,,,,,39,,Dark Slate,,,'20388,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20388,,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-dark-slate,,,,,,,39 1/2,,Dark Slate,,,'20389,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20389,,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-dark-slate,,,,,,,40,,Dark Slate,,,'20390,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20390,,,,,,,,,,,,,,,,,,,,lb
block-wedge-in-dark-slate,,,,,,,41,,Dark Slate,,,'20391,0,shopify,0,deny,manual,691.6,,TRUE,TRUE,'20391,,,,,,,,,,,,,,,,,,,,lb
arsella-sandal-in-red,Arsella Sandal in Red,Marsell,women's shoes,"12/1, arrivals, AW15, last, leather, leather sole, marsell, one, red, reshoot, Resort, sandal, sandals, shoe, shoemoon, shoes, signature, spring6, visible, woman",TRUE,Size,36,Color,Red,,,'20392,0,shopify,1,deny,manual,688,,TRUE,TRUE,'20392,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_01_0000_21403.jpeg?v=1442348997,,FALSE,,,apparel & accessories > shoes > sandals,female,adult,,,,,TRUE,,,,,,,lb
arsella-sandal-in-red,,,,,,,37,,Red,,,'20393,0,shopify,0,deny,manual,688,,TRUE,TRUE,'20393,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_01_0000_21405.jpeg?v=1442348997,,,,,,,,,,,,,,,,,,,lb
arsella-sandal-in-red,,,,,,,38,,Red,,,'20394,0,shopify,0,deny,manual,688,,TRUE,TRUE,'20394,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_01_0000_21408.jpeg?v=1442348997,,,,,,,,,,,,,,,,,,,lb
arsella-sandal-in-red,,,,,,,39,,Red,,,'20395,0,shopify,0,deny,manual,688,,TRUE,TRUE,'20395,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_01_0000_21406.jpeg?v=1442348997,,,,,,,,,,,,,,,,,,,lb
arsella-sandal-in-red,,,,,,,40,,Red,,,'20396,0,shopify,0,deny,manual,688,,TRUE,TRUE,'20396,,,,,,,,,,,,,,,,,,,,lb
arsella-sandal-in-red,,,,,,,40 1/2,,Red,,,'20397,0,shopify,0,deny,manual,688,,TRUE,TRUE,'20397,,,,,,,,,,,,,,,,,,,,lb
diamond-slip-on-in-white,Diamond Slip-On in White,Marsell,women's shoes,"12/1, cooloff, last, marsell, one, SALE, shoe, shoemoon, shoes, shoot, Spring In Motion, SS15, visible, woman",TRUE,Size,35,Color,White,,,'20398,0,shopify,0,deny,manual,509.6,,TRUE,TRUE,'20398,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_Diamond_slip_on_white_0002.jpeg?v=1437072572,,FALSE,,,apparel & accessories > shoes,,adult,,,,,TRUE,,,,,,,lb
diamond-slip-on-in-white,,,,,,,36,,White,,,'20399,0,shopify,0,deny,manual,509.6,,TRUE,TRUE,'20399,https://cdn.shopify.com/s/files/1/0923/8036/products/01182015_ASHLEY_Look9_21651_1063_4943c466-a32d-4fca-9375-7d2547cd5f45.jpeg?v=1437072572,,,,,,,,,,,,,,,,,,,lb
diamond-slip-on-in-white,,,,,,,37,,White,,,'20400,0,shopify,0,deny,manual,509.6,,TRUE,TRUE,'20400,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_Diamond_slip_on_white_0011.jpeg?v=1437072572,,,,,,,,,,,,,,,,,,,lb
diamond-slip-on-in-white,,,,,,,38,,White,,,'20401,0,shopify,0,deny,manual,509.6,,TRUE,TRUE,'20401,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_Diamond_slip_on_white_0007.jpeg?v=1437072572,,,,,,,,,,,,,,,,,,,lb
diamond-slip-on-in-white,,,,,,,39,,White,,,'20402,0,shopify,0,deny,manual,509.6,,TRUE,TRUE,'20402,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_Diamond_slip_on_white_0010.jpeg?v=1437072572,,,,,,,,,,,,,,,,,,,lb
diamond-slip-on-in-white,,,,,,,40,,White,,,'20403,0,shopify,1,deny,manual,509.6,,TRUE,TRUE,'20403,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_Diamond_slip_on_white_0006.jpeg?v=1437072572,,,,,,,,,,,,,,,,,,,lb
diamond-slip-on-in-white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_Diamond_slip_on_white_0008.jpeg?v=1437072572,,,,,,,,,,,,,,,,,,,
diamond-slip-on-in-white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-05_Ashley_Look_14_30046_2296_b5c67d2e-3d11-447f-8951-022a6df5b71a.jpeg?v=1437072572,,,,,,,,,,,,,,,,,,,
circle-bag-in-black,Circle Bag in Black,Marsell,women's bags,"12/1, accessories, arrivals, AW15, bag, gift guide, last, marsell, mothermoon, nightout, one, Signature, spring3, visible, woman",TRUE,Size,One Size,Color,Black,,,'20406,0,shopify,2,deny,manual,1598,,TRUE,TRUE,'20406,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6933.jpeg?v=1437072548,,FALSE,,,"apparel & accessories > handbags, wallets & cases > handbags",female,adult,,,,,TRUE,,,,,,,lb
circle-bag-in-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6931.jpeg?v=1437072548,,,,,,,,,,,,,,,,,,,
circle-bag-in-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6932.jpeg?v=1437072548,,,,,,,,,,,,,,,,,,,
circle-bag-in-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6935.jpeg?v=1437072548,,,,,,,,,,,,,,,,,,,
circle-bag-in-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6937.jpeg?v=1437072548,,,,,,,,,,,,,,,,,,,
feather-sash-in-black,Feather Sash,Louiza Babouryan,Women's Accessories,"12/1, accessories, arrivals, AW15, black, bounty, feather, feathers, gift guide, last, louiza babouryan, one, one6/11, pom pom, sash, signature, spring4, spring6, visible, woman",TRUE,Title,One Size,Color,Black,,,'20413,0,shopify,1,deny,manual,148,,TRUE,TRUE,'20413,https://cdn.shopify.com/s/files/1/0923/8036/products/LouizaB_6887.jpeg?v=1437072539,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
feather-sash-in-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/LouizaB_6888.jpeg?v=1437072539,,,,,,,,,,,,,,,,,,,
feather-sash-in-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/LouizaB_6890.jpeg?v=1437072539,,,,,,,,,,,,,,,,,,,
feather-sash-in-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-03-13_Product_36_20413_12810.jpeg?v=1437072539,,,,,,,,,,,,,,,,,,,
low-chelsea-boot-in-black,Low Chelsea Boot in Black,Marsell,men's shoes,"12/1, chelsea, last, man, Marsell, men's, one, SALE, salefave3, salefavorite, shoe, shoemoon, shoes, slip-on, SS15, suede, visible",TRUE,Size,41,Color,Black,,,'20473,0,shopify,0,deny,manual,481.6,,TRUE,TRUE,'20473,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-13_Reshoot_Look1_20418_21784.jpeg?v=1442349214,,FALSE,,,apparel & accessories > shoes,,adult,,,,,TRUE,,,,,,,lb
low-chelsea-boot-in-black,,,,,,,41 1/2,,Black,,,'20474,0,shopify,0,deny,manual,481.6,,TRUE,TRUE,'20474,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6827.jpeg?v=1442349214,,,,,,,,,,,,,,,,,,,lb
low-chelsea-boot-in-black,,,,,,,42,,Black,,,'20475,0,shopify,0,deny,manual,481.6,,TRUE,TRUE,'20475,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6823.jpeg?v=1442349214,,,,,,,,,,,,,,,,,,,lb
low-chelsea-boot-in-black,,,,,,,42 1/2,,Black,,,'20417,0,shopify,0,deny,manual,481.6,,TRUE,TRUE,'20417,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6826.jpeg?v=1442349214,,,,,,,,,,,,,,,,,,,lb
low-chelsea-boot-in-black,,,,,,,43,,Black,,,'20418,0,shopify,1,deny,manual,481.6,,TRUE,TRUE,'20418,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6829.jpeg?v=1442349214,,,,,,,,,,,,,,,,,,,lb
low-chelsea-boot-in-black,,,,,,,44,,Black,,,'20419,0,shopify,0,deny,manual,481.6,,TRUE,TRUE,'20419,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6828.jpeg?v=1442349214,,,,,,,,,,,,,,,,,,,lb
marrone-oxford-in-brown,Marrone Oxford in Brown,Marsell,men's shoes,"12/1, AW15, distressed, laydown reshoot, leather, leather sole, man, marsell, men's, oxford, shoe, shoemoon, shoes, signature, visible",TRUE,Size,41,Color,Brown,,,'20420,0,shopify,1,deny,manual,908,,TRUE,TRUE,'20420,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-13_Reshoot_Look13_20420_21810.jpeg?v=1442349119,,FALSE,,,apparel & accessories > shoes,,adult,,,,,TRUE,,,,,,,lb
marrone-oxford-in-brown,,,,,,,41 1/2,,Brown,,,'20421,0,shopify,1,deny,manual,908,,TRUE,TRUE,'20421,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_Marrone_oxford_brown_0039.jpeg?v=1442349119,,,,,,,,,,,,,,,,,,,lb
marrone-oxford-in-brown,,,,,,,42,,Brown,,,'20422,0,shopify,0,deny,manual,908,,TRUE,TRUE,'20422,,,,,,,,,,,,,,,,,,,,lb
marrone-oxford-in-brown,,,,,,,42 1/2,,Brown,,,'20423,0,shopify,1,deny,manual,908,,TRUE,TRUE,'20423,,,,,,,,,,,,,,,,,,,,lb
marrone-oxford-in-brown,,,,,,,43,,Brown,,,'20424,0,shopify,1,deny,manual,908,,TRUE,TRUE,'20424,,,,,,,,,,,,,,,,,,,,lb
marrone-oxford-in-brown,,,,,,,44,,Brown,,,'20425,0,shopify,1,deny,manual,908,,TRUE,TRUE,'20425,,,,,,,,,,,,,,,,,,,,lb
marsacco-lace-up-in-brown,Marsacco Lace Up in Bark,Marsell,men's shoes,"12/1, bark, brown, laydown reshoot, man, Marsell, men's, SALE, shoe, shoemoon, shoes, SS15, visible",TRUE,Size,41,Color,Bark,,,'20426,0,shopify,0,deny,manual,530.6,,TRUE,TRUE,'20426,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-13_Reshoot_Look14_20427_21812.jpeg?v=1442349170,,FALSE,,,apparel & accessories > shoes,,adult,,,,,TRUE,,,,,,,lb
marsacco-lace-up-in-brown,,,,,,,41 1/2,,Bark,,,'20427,0,shopify,1,deny,manual,530.6,,TRUE,TRUE,'20427,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6839.jpeg?v=1442349170,,,,,,,,,,,,,,,,,,,lb
marsacco-lace-up-in-brown,,,,,,,42,,Bark,,,'20428,0,shopify,1,deny,manual,530.6,,TRUE,TRUE,'20428,,,,,,,,,,,,,,,,,,,,lb
marsacco-lace-up-in-brown,,,,,,,42 1/2,,Bark,,,'20429,0,shopify,1,deny,manual,530.6,,TRUE,TRUE,'20429,,,,,,,,,,,,,,,,,,,,lb
marsacco-lace-up-in-brown,,,,,,,43,,Bark,,,'20430,0,shopify,1,deny,manual,530.6,,TRUE,TRUE,'20430,,,,,,,,,,,,,,,,,,,,lb
marsacco-lace-up-in-brown,,,,,,,44,,Bark,,,'20431,0,shopify,1,deny,manual,530.6,,TRUE,TRUE,'20431,,,,,,,,,,,,,,,,,,,,lb
combat-ankle-boot-in-black,Combat Ankle Boot in Black,Marsell,men's shoes,"12/1, AW15, black, combat boots, lace up, laydown reshoot, leather, man, marsell, shoe, shoemoon, shoes, signature, visible",TRUE,Size,41,Color,Black,,,'20438,0,shopify,1,deny,manual,958,,TRUE,TRUE,'20438,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6858.jpeg?v=1442349105,,FALSE,,,apparel & accessories > shoes,,adult,,,,,TRUE,,,,,,,lb
combat-ankle-boot-in-black,,,,,,,41 1/2,,Black,,,'20439,0,shopify,1,deny,manual,958,,TRUE,TRUE,'20439,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6862.jpeg?v=1442349105,,,,,,,,,,,,,,,,,,,lb
combat-ankle-boot-in-black,,,,,,,42,,Black,,,'20440,0,shopify,1,deny,manual,958,,TRUE,TRUE,'20440,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6865.jpeg?v=1442349105,,,,,,,,,,,,,,,,,,,lb
combat-ankle-boot-in-black,,,,,,,42 1/2,,Black,,,'20441,0,shopify,1,deny,manual,958,,TRUE,TRUE,'20441,https://cdn.shopify.com/s/files/1/0923/8036/products/Marsell_6859.jpeg?v=1442349105,,,,,,,,,,,,,,,,,,,lb
combat-ankle-boot-in-black,,,,,,,43,,Black,,,'20442,0,shopify,1,deny,manual,958,,TRUE,TRUE,'20442,,,,,,,,,,,,,,,,,,,,lb
combat-ankle-boot-in-black,,,,,,,44,,Black,,,'20443,0,shopify,1,deny,manual,958,,TRUE,TRUE,'20443,,,,,,,,,,,,,,,,,,,,lb
buckle-less-belt-in-black,Buckle-less Belt in Black,Kelly Cole Group,unisex belts,"12/01, Accessories, belt, fathersday, Kelley Cole Group, Man, menluggage, newman, SALE, spring4, spring7, SS15, unisex belt, visible, Woman",TRUE,Size,28,Color,Black,,,'20445,0,shopify,2,deny,manual,89.6,,TRUE,TRUE,'20445,https://cdn.shopify.com/s/files/1/0923/8036/products/Kelly_Cole_6998.jpeg?v=1437072496,,FALSE,,,apparel & accessories > clothing accessories > belts,female,adult,,,,,TRUE,,,,,,,lb
buckle-less-belt-in-black,,,,,,,30,,Black,,,'20446,0,shopify,0,deny,manual,89.6,,TRUE,TRUE,'20446,https://cdn.shopify.com/s/files/1/0923/8036/products/Kelly_Cole_6994.jpeg?v=1437072496,,,,,,,,,,,,,,,,,,,lb
buckle-less-belt-in-black,,,,,,,32,,Black,,,'20447,0,shopify,0,deny,manual,89.6,,TRUE,TRUE,'20447,https://cdn.shopify.com/s/files/1/0923/8036/products/Kelly_Cole_6996.jpeg?v=1437072496,,,,,,,,,,,,,,,,,,,lb
buckle-less-belt-in-black,,,,,,,34,,Black,,,'20448,0,shopify,2,deny,manual,89.6,,TRUE,TRUE,'20448,https://cdn.shopify.com/s/files/1/0923/8036/products/Kelly_Cole_7000.jpeg?v=1437072496,,,,,,,,,,,,,,,,,,,lb
buckle-less-belt-in-brown,Buckle-less Belt in Brown,Kelly Cole Group,unisex belts,"11/10, 12/01, Accessories, belt, brown, Man, menluggage, unisex belt, visible, Woman",TRUE,Size,28,Color,Brown,,,'20449,0,shopify,1,deny,manual,128,,TRUE,TRUE,'20449,https://cdn.shopify.com/s/files/1/0923/8036/products/Kelly_Cole_7004.jpeg?v=1437072491,,FALSE,,,apparel & accessories > clothing accessories > belts,female,adult,,,,,TRUE,,,,,,,lb
buckle-less-belt-in-brown,,,,,,,30,,Brown,,,'20450,0,shopify,1,deny,manual,128,,TRUE,TRUE,'20450,https://cdn.shopify.com/s/files/1/0923/8036/products/Kelly_Cole_7001.jpeg?v=1437072491,,,,,,,,,,,,,,,,,,,lb
buckle-less-belt-in-brown,,,,,,,32,,Brown,,,'20451,0,shopify,2,deny,manual,128,,TRUE,TRUE,'20451,https://cdn.shopify.com/s/files/1/0923/8036/products/Kelly_Cole_7003.jpeg?v=1437072491,,,,,,,,,,,,,,,,,,,lb
buckle-less-belt-in-brown,,,,,,,34,,Brown,,,'20452,0,shopify,2,deny,manual,128,,TRUE,TRUE,'20452,https://cdn.shopify.com/s/files/1/0923/8036/products/Kelly_Cole_7006.jpeg?v=1437072491,,,,,,,,,,,,,,,,,,,lb
harlequin-belt-in-brown,Harlequin Belt in Brown,Kelly Cole Group,unisex belts,"12/01, Accessories, belt, Black, brown, leather belt, Man, menluggage, SALE, spring10, spring5, ss15, studded belt, unisex belt, visible, Woman",TRUE,Size,30,Color,Brown,,,'20453,0,shopify,2,deny,manual,117.6,,TRUE,TRUE,'20453,https://cdn.shopify.com/s/files/1/0923/8036/products/Kelly_Cole_7026.jpeg?v=1437072487,,FALSE,,,apparel & accessories > clothing accessories > belts,,adult,,,,,TRUE,,,,,,,lb
harlequin-belt-in-brown,,,,,,,32,,Brown,,,'20454,0,shopify,2,deny,manual,117.6,,TRUE,TRUE,'20454,https://cdn.shopify.com/s/files/1/0923/8036/products/Kelly_Cole_7027.jpeg?v=1437072487,,,,,,,,,,,,,,,,,,,lb
harlequin-belt-in-brown,,,,,,,34,,Brown,,,'20455,0,shopify,0,deny,manual,117.6,,TRUE,TRUE,'20455,https://cdn.shopify.com/s/files/1/0923/8036/products/Kelly_Cole_7028.jpeg?v=1437072487,,,,,,,,,,,,,,,,,,,lb
harlequin-belt-in-brown,,,,,,,36,,Brown,,,'20456,0,shopify,1,deny,manual,117.6,,TRUE,TRUE,'20456,https://cdn.shopify.com/s/files/1/0923/8036/products/Kelly_Cole_7029.jpeg?v=1437072487,,,,,,,,,,,,,,,,,,,lb
harlequin-belt-in-brown,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/Kelly_Cole_7022.jpeg?v=1437072487,,,,,,,,,,,,,,,,,,,
